Tick,Node1,Node2,Node3,Node4,Node5,Node6,Node7,Node8,Node9,Node10,Node11,Node12,Node13
206,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
207,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
208,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
209,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
210,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
211,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
212,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
213,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
214,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
215,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
216,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
217,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
218,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
219,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
220,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
221,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
222,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
223,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
224,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
225,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
226,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
227,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
228,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
229,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
230,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
231,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
232,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
233,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
234,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
235,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
236,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
237,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
238,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
239,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
240,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
241,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
242,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
243,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
244,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
245,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
246,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
247,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
248,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
249,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
250,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
251,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
252,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
253,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
254,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
255,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
256,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
257,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
258,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
259,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
260,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
261,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
262,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
263,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
264,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
265,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
266,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
267,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
268,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
269,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
270,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
271,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
272,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
273,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
274,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
275,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
276,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
277,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
278,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
279,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
280,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
281,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
282,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
283,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
284,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
285,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
286,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
287,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
288,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
289,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
290,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
291,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
292,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
293,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
294,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
295,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
296,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
297,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
298,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
299,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
300,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
301,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
302,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
303,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
304,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
305,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
306,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
307,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
308,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
309,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
310,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
311,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
312,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
313,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
314,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
315,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
316,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
317,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
318,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
319,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
320,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
321,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
322,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
323,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
324,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
325,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
326,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
327,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
328,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
329,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
330,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
331,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
332,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
333,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
334,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
335,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
336,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
337,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
338,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
339,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
340,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
341,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
342,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
343,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
344,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
345,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
346,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
347,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
348,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
349,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
350,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
351,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
352,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
353,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
354,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
355,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
356,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
357,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
358,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
359,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
360,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
361,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
362,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
363,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
364,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
365,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
366,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
367,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
368,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
369,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
370,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
371,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
372,0.145000,0.135000,0.135000,0.145000,0.135000,0.145000,0.145000,0.145000,0.145000,0.135000,0.135000,0.135000,0.114000
