time,success_cloudlets,pending_cloudlets,power_kW,c_power
3160,29548,63,0.1140,360.2400
3161,29548,63,0.1140,360.3540
3162,29548,63,0.1140,360.4680
3163,29548,63,0.1140,360.5820
3164,29548,63,0.1140,360.6960
3165,29548,63,0.1140,360.8100
3166,29611,63,0.1140,360.9240
3167,29611,63,0.1140,361.0380
3168,29611,63,0.1140,361.1520
3169,29611,63,0.1140,361.2660
3170,29611,63,0.1140,361.3800
3171,29611,63,0.1140,361.4940
3172,29611,63,0.1140,361.6080
3173,29674,63,0.1140,361.7220
3174,29674,63,0.1140,361.8360
3175,29674,63,0.1140,361.9500
3176,29674,63,0.1140,362.0640
3177,29674,63,0.1140,362.1780
3178,29674,63,0.1140,362.2920
3179,29737,63,0.1140,362.4060
3180,29737,63,0.1140,362.5200
3181,29737,63,0.1140,362.6340
3182,29737,63,0.1140,362.7480
3183,29737,63,0.1140,362.8620
3184,29737,63,0.1140,362.9760
3185,29737,63,0.1140,363.0900
3186,29800,63,0.1140,363.2040
3187,29800,63,0.1140,363.3180
3188,29800,63,0.1140,363.4320
3189,29800,63,0.1140,363.5460
3190,29800,63,0.1140,363.6600
3191,29800,63,0.1140,363.7740
3192,29863,63,0.1140,363.8880
3193,29863,63,0.1140,364.0020
3194,29863,63,0.1140,364.1160
3195,29863,63,0.1140,364.2300
3196,29863,63,0.1140,364.3440
3197,29863,63,0.1140,364.4580
3198,29863,63,0.1140,364.5720
3199,29926,63,0.1140,364.6860
3200,29926,63,0.1140,364.8000
3201,29926,63,0.1140,364.9140
3202,29926,63,0.1140,365.0280
3203,29926,63,0.1140,365.1420
3204,29926,63,0.1140,365.2560
3205,29926,63,0.1140,365.3700
3206,29989,63,0.1140,365.4840
3207,29989,63,0.1140,365.5980
3208,29989,63,0.1140,365.7120
3209,29989,63,0.1140,365.8260
3210,29989,63,0.1140,365.9400
3211,29989,63,0.1140,366.0540
3212,29989,63,0.1140,366.1680
3213,30052,63,0.1140,366.2820
3214,30052,63,0.1140,366.3960
3215,30052,63,0.1140,366.5100
3216,30052,63,0.1140,366.6240
3217,30052,63,0.1140,366.7380
3218,30052,63,0.1140,366.8520
3219,30115,63,0.1140,366.9660
3220,30115,63,0.1140,367.0800
3221,30115,63,0.1140,367.1940
3222,30115,63,0.1140,367.3080
3223,30115,63,0.1140,367.4220
3224,30115,63,0.1140,367.5360
3225,30115,63,0.1140,367.6500
3226,30178,63,0.1140,367.7640
3227,30178,63,0.1140,367.8780
3228,30178,63,0.1140,367.9920
3229,30178,63,0.1140,368.1060
3230,30178,63,0.1140,368.2200
3231,30178,63,0.1140,368.3340
3232,30241,63,0.1140,368.4480
3233,30241,63,0.1140,368.5620
3234,30241,63,0.1140,368.6760
3235,30241,63,0.1140,368.7900
3236,30241,63,0.1140,368.9040
3237,30241,63,0.1140,369.0180
3238,30241,63,0.1140,369.1320
3239,30304,63,0.1140,369.2460
3240,30304,63,0.1140,369.3600
3241,30304,63,0.1140,369.4740
3242,30304,63,0.1140,369.5880
3243,30304,63,0.1140,369.7020
3244,30304,63,0.1140,369.8160
3245,30304,63,0.1140,369.9300
3246,30367,63,0.1140,370.0440
3247,30367,63,0.1140,370.1580
3248,30367,63,0.1140,370.2720
3249,30367,63,0.1140,370.3860
3250,30367,63,0.1140,370.5000
3251,30367,63,0.1140,370.6140
3252,30367,63,0.1140,370.7280
3253,30430,63,0.1140,370.8420
3254,30430,63,0.1140,370.9560
3255,30430,63,0.1140,371.0700
3256,30430,63,0.1140,371.1840
3257,30430,63,0.1140,371.2980
3258,30430,63,0.1140,371.4120
3259,30493,63,0.1140,371.5260
3260,30493,63,0.1140,371.6400
3261,30493,63,0.1140,371.7540
3262,30493,63,0.1140,371.8680
3263,30493,63,0.1140,371.9820
3264,30493,63,0.1140,372.0960
3265,30493,63,0.1140,372.2100
3266,30556,63,0.1140,372.3240
3267,30556,63,0.1140,372.4380
3268,30556,63,0.1140,372.5520
3269,30556,63,0.1140,372.6660
3270,30556,63,0.1140,372.7800
3271,30556,63,0.1140,372.8940
3272,30619,63,0.1140,373.0080
3273,30619,63,0.1140,373.1220
3274,30619,63,0.1140,373.2360
3275,30619,63,0.1140,373.3500
3276,30619,63,0.1140,373.4640
3277,30619,63,0.1140,373.5780
3278,30619,63,0.1140,373.6920
3279,30682,63,0.1140,373.8060
3280,30682,63,0.1140,373.9200
3281,30682,63,0.1140,374.0340
3282,30682,63,0.1140,374.1480
3283,30682,63,0.1140,374.2620
3284,30682,63,0.1140,374.3760
3285,30682,63,0.1140,374.4900
3286,30745,63,0.1140,374.6040
3287,30745,63,0.1140,374.7180
3288,30745,63,0.1140,374.8320
3289,30745,63,0.1140,374.9460
3290,30745,63,0.1140,375.0600
3291,30745,63,0.1140,375.1740
3292,30745,63,0.1140,375.2880
3293,30808,63,0.1140,375.4020
3294,30808,63,0.1140,375.5160
3295,30808,63,0.1140,375.6300
3296,30808,63,0.1140,375.7440
3297,30808,63,0.1140,375.8580
3298,30808,63,0.1140,375.9720
3299,30871,63,0.1140,376.0860
3300,30871,63,0.1140,376.2000
3301,30871,63,0.1140,376.3140
3302,30871,63,0.1140,376.4280
3303,30871,63,0.1140,376.5420
3304,30871,63,0.1140,376.6560
3305,30871,63,0.1140,376.7700
3306,30934,63,0.1140,376.8840
3307,30934,63,0.1140,376.9980
3308,30934,63,0.1140,377.1120
3309,30934,63,0.1140,377.2260
3310,30934,63,0.1140,377.3400
3311,30934,63,0.1140,377.4540
3312,30934,63,0.1140,377.5680
3313,30997,63,0.1140,377.6820
3314,30997,63,0.1140,377.7960
3315,30997,63,0.1140,377.9100
3316,30997,63,0.1140,378.0240
3317,30997,63,0.1140,378.1380
3318,30997,63,0.1140,378.2520
3319,30997,63,0.1140,378.3660
3320,31060,63,0.1140,378.4800
3321,31060,63,0.1140,378.5940
3322,31060,63,0.1140,378.7080
3323,31060,63,0.1140,378.8220
3324,31060,63,0.1140,378.9360
3325,31060,63,0.1140,379.0500
3326,31060,63,0.1140,379.1640
3327,31123,63,0.1140,379.2780
3328,31123,63,0.1140,379.3920
3329,31123,63,0.1140,379.5060
3330,31123,63,0.1140,379.6200
3331,31123,63,0.1140,379.7340
3332,31123,63,0.1140,379.8480
3333,31186,63,0.1140,379.9620
3334,31186,63,0.1140,380.0760
3335,31186,63,0.1140,380.1900
3336,31186,63,0.1140,380.3040
3337,31186,63,0.1140,380.4180
3338,31186,63,0.1140,380.5320
3339,31186,63,0.1140,380.6460
3340,31249,63,0.1140,380.7600
3341,31249,63,0.1140,380.8740
3342,31249,63,0.1140,380.9880
3343,31249,63,0.1140,381.1020
3344,31249,63,0.1140,381.2160
3345,31249,63,0.1140,381.3300
3346,31249,63,0.1140,381.4440
3347,31312,63,0.1140,381.5580
3348,31312,63,0.1140,381.6720
3349,31312,63,0.1140,381.7860
3350,31312,63,0.1140,381.9000
3351,31312,63,0.1140,382.0140
3352,31312,63,0.1140,382.1280
3353,31312,63,0.1140,382.2420
3354,31375,63,0.1140,382.3560
3355,31375,63,0.1140,382.4700
3356,31375,63,0.1140,382.5840
3357,31375,63,0.1140,382.6980
3358,31375,63,0.1140,382.8120
3359,31375,63,0.1140,382.9260
3360,31375,63,0.1140,383.0400
3361,31438,63,0.1140,383.1540
3362,31438,63,0.1140,383.2680
3363,31438,63,0.1140,383.3820
3364,31438,63,0.1140,383.4960
3365,31438,63,0.1140,383.6100
3366,31438,63,0.1140,383.7240
3367,31501,63,0.1140,383.8380
3368,31501,63,0.1140,383.9520
3369,31501,63,0.1140,384.0660
3370,31501,63,0.1140,384.1800
3371,31501,63,0.1140,384.2940
3372,31501,63,0.1140,384.4080
3373,31501,63,0.1140,384.5220
3374,31564,63,0.1140,384.6360
3375,31564,63,0.1140,384.7500
3376,31564,63,0.1140,384.8640
3377,31564,63,0.1140,384.9780
3378,31564,63,0.1140,385.0920
3379,31564,63,0.1140,385.2060
3380,31564,63,0.1140,385.3200
3381,31627,63,0.1140,385.4340
3382,31627,63,0.1140,385.5480
3383,31627,63,0.1140,385.6620
3384,31627,63,0.1140,385.7760
3385,31627,63,0.1140,385.8900
3386,31627,63,0.1140,386.0040
3387,31627,63,0.1140,386.1180
3388,31690,63,0.1140,386.2320
3389,31690,63,0.1140,386.3460
3390,31690,63,0.1140,386.4600
3391,31690,63,0.1140,386.5740
3392,31690,63,0.1140,386.6880
3393,31690,63,0.1140,386.8020
3394,31690,63,0.1140,386.9160
3395,31753,63,0.1140,387.0300
3396,31753,63,0.1140,387.1440
3397,31753,63,0.1140,387.2580
3398,31753,63,0.1140,387.3720
3399,31753,63,0.1140,387.4860
3400,31753,63,0.1140,387.6000
3401,31816,63,0.1140,387.7140
3402,31816,63,0.1140,387.8280
3403,31816,63,0.1140,387.9420
3404,31816,63,0.1140,388.0560
3405,31816,63,0.1140,388.1700
3406,31816,63,0.1140,388.2840
3407,31816,63,0.1140,388.3980
3408,31879,63,0.1140,388.5120
3409,31879,63,0.1140,388.6260
3410,31879,63,0.1140,388.7400
3411,31879,63,0.1140,388.8540
3412,31879,63,0.1140,388.9680
3413,31879,63,0.1140,389.0820
3414,31879,63,0.1140,389.1960
3415,31942,63,0.1140,389.3100
3416,31942,63,0.1140,389.4240
3417,31942,63,0.1140,389.5380
3418,31942,63,0.1140,389.6520
3419,31942,63,0.1140,389.7660
3420,31942,63,0.1140,389.8800
3421,31942,63,0.1140,389.9940
3422,32005,63,0.1140,390.1080
3423,32005,63,0.1140,390.2220
3424,32005,63,0.1140,390.3360
3425,32005,63,0.1140,390.4500
3426,32005,63,0.1140,390.5640
3427,32005,63,0.1140,390.6780
3428,32005,63,0.1140,390.7920
3429,32068,63,0.1140,390.9060
3430,32068,63,0.1140,391.0200
3431,32068,63,0.1140,391.1340
3432,32068,63,0.1140,391.2480
3433,32068,63,0.1140,391.3620
3434,32068,63,0.1140,391.4760
3435,32131,63,0.1140,391.5900
3436,32131,63,0.1140,391.7040
3437,32131,63,0.1140,391.8180
3438,32131,63,0.1140,391.9320
3439,32131,63,0.1140,392.0460
3440,32131,63,0.1140,392.1600
3441,32131,63,0.1140,392.2740
3442,32194,63,0.1140,392.3880
3443,32194,63,0.1140,392.5020
3444,32194,63,0.1140,392.6160
3445,32194,63,0.1140,392.7300
3446,32194,63,0.1140,392.8440
3447,32194,63,0.1140,392.9580
3448,32194,63,0.1140,393.0720
3449,32257,63,0.1140,393.1860
3450,32257,63,0.1140,393.3000
3451,32257,63,0.1140,393.4140
3452,32257,63,0.1140,393.5280
3453,32257,63,0.1140,393.6420
3454,32257,63,0.1140,393.7560
3455,32257,63,0.1140,393.8700
3456,32320,63,0.1140,393.9840
3457,32320,63,0.1140,394.0980
3458,32320,63,0.1140,394.2120
3459,32320,63,0.1140,394.3260
3460,32320,63,0.1140,394.4400
3461,32320,63,0.1140,394.5540
3462,32320,63,0.1140,394.6680
3463,32383,63,0.1140,394.7820
3464,32383,63,0.1140,394.8960
3465,32383,63,0.1140,395.0100
3466,32383,63,0.1140,395.1240
3467,32383,63,0.1140,395.2380
3468,32383,63,0.1140,395.3520
3469,32446,63,0.1140,395.4660
3470,32446,63,0.1140,395.5800
3471,32446,63,0.1140,395.6940
3472,32446,63,0.1140,395.8080
3473,32446,63,0.1140,395.9220
3474,32446,63,0.1140,396.0360
3475,32446,63,0.1140,396.1500
3476,32509,63,0.1140,396.2640
3477,32509,63,0.1140,396.3780
3478,32509,63,0.1140,396.4920
3479,32509,63,0.1140,396.6060
3480,32509,63,0.1140,396.7200
3481,32509,63,0.1140,396.8340
3482,32509,63,0.1140,396.9480
3483,32572,63,0.1140,397.0620
3484,32572,63,0.1140,397.1760
3485,32572,63,0.1140,397.2900
3486,32572,63,0.1140,397.4040
3487,32572,63,0.1140,397.5180
3488,32572,63,0.1140,397.6320
3489,32572,63,0.1140,397.7460
3490,32635,63,0.1140,397.8600
3491,32635,63,0.1140,397.9740
3492,32635,63,0.1140,398.0880
3493,32635,63,0.1140,398.2020
3494,32635,63,0.1140,398.3160
3495,32635,63,0.1140,398.4300
3496,32635,63,0.1140,398.5440
3497,32698,63,0.1140,398.6580
3498,32698,63,0.1140,398.7720
3499,32698,63,0.1140,398.8860
3500,32698,63,0.1140,399.0000
3501,32698,63,0.1140,399.1140
3502,32698,63,0.1140,399.2280
3503,32761,63,0.1140,399.3420
3504,32761,63,0.1140,399.4560
3505,32761,63,0.1140,399.5700
3506,32761,63,0.1140,399.6840
3507,32761,63,0.1140,399.7980
3508,32761,63,0.1140,399.9120
3509,32761,63,0.1140,400.0260
3510,32824,63,0.1140,400.1400
3511,32824,63,0.1140,400.2540
3512,32824,63,0.1140,400.3680
3513,32824,63,0.1140,400.4820
3514,32824,63,0.1140,400.5960
3515,32824,63,0.1140,400.7100
3516,32824,63,0.1140,400.8240
3517,32887,63,0.1140,400.9380
3518,32887,63,0.1140,401.0520
3519,32887,63,0.1140,401.1660
3520,32887,63,0.1140,401.2800
3521,32887,63,0.1140,401.3940
3522,32887,63,0.1140,401.5080
3523,32887,63,0.1140,401.6220
3524,32950,63,0.1140,401.7360
3525,32950,63,0.1140,401.8500
3526,32950,63,0.1140,401.9640
3527,32950,63,0.1140,402.0780
3528,32950,63,0.1140,402.1920
3529,32950,63,0.1140,402.3060
3530,32950,63,0.1140,402.4200
3531,33013,63,0.1140,402.5340
3532,33013,63,0.1140,402.6480
3533,33013,63,0.1140,402.7620
3534,33013,63,0.1140,402.8760
3535,33013,63,0.1140,402.9900
3536,33013,63,0.1140,403.1040
3537,33076,63,0.1140,403.2180
3538,33076,63,0.1140,403.3320
3539,33076,63,0.1140,403.4460
3540,33076,63,0.1140,403.5600
3541,33076,63,0.1140,403.6740
3542,33076,63,0.1140,403.7880
3543,33076,63,0.1140,403.9020
3544,33139,63,0.1140,404.0160
3545,33139,63,0.1140,404.1300
3546,33139,63,0.1140,404.2440
3547,33139,63,0.1140,404.3580
3548,33139,63,0.1140,404.4720
3549,33139,63,0.1140,404.5860
3550,33139,63,0.1140,404.7000
3551,33202,63,0.1140,404.8140
3552,33202,63,0.1140,404.9280
3553,33202,63,0.1140,405.0420
3554,33202,63,0.1140,405.1560
3555,33202,63,0.1140,405.2700
3556,33202,63,0.1140,405.3840
3557,33202,63,0.1140,405.4980
3558,33265,63,0.1140,405.6120
3559,33265,63,0.1140,405.7260
3560,33265,63,0.1140,405.8400
3561,33265,63,0.1140,405.9540
3562,33265,63,0.1140,406.0680
3563,33265,63,0.1140,406.1820
3564,33265,63,0.1140,406.2960
3565,33328,63,0.1140,406.4100
3566,33328,63,0.1140,406.5240
3567,33328,63,0.1140,406.6380
3568,33328,63,0.1140,406.7520
3569,33328,63,0.1140,406.8660
3570,33328,63,0.1140,406.9800
3571,33391,63,0.1140,407.0940
3572,33391,63,0.1140,407.2080
3573,33391,63,0.1140,407.3220
3574,33391,63,0.1140,407.4360
3575,33391,63,0.1140,407.5500
3576,33391,63,0.1140,407.6640
3577,33391,63,0.1140,407.7780
3578,33454,63,0.1140,407.8920
3579,33454,63,0.1140,408.0060
3580,33454,63,0.1140,408.1200
3581,33454,63,0.1140,408.2340
3582,33454,63,0.1140,408.3480
3583,33454,63,0.1140,408.4620
3584,33454,63,0.1140,408.5760
3585,33517,63,0.1140,408.6900
3586,33517,63,0.1140,408.8040
3587,33517,63,0.1140,408.9180
3588,33517,63,0.1140,409.0320
3589,33517,63,0.1140,409.1460
3590,33517,63,0.1140,409.2600
3591,33517,63,0.1140,409.3740
3592,33580,63,0.1140,409.4880
3593,33580,63,0.1140,409.6020
3594,33580,63,0.1140,409.7160
3595,33580,63,0.1140,409.8300
3596,33580,63,0.1140,409.9440
3597,33580,63,0.1140,410.0580
3598,33580,63,0.1140,410.1720
3599,33643,63,0.1140,410.2860
3600,33643,63,0.1140,410.4000
3601,33643,63,0.1140,410.5140
3602,33643,63,0.1140,410.6280
3603,33643,63,0.1140,410.7420
3604,33643,63,0.1140,410.8560
3605,33706,63,0.1140,410.9700
3606,33706,63,0.1140,411.0840
3607,33706,63,0.1140,411.1980
3608,33706,63,0.1140,411.3120
3609,33706,63,0.1140,411.4260
3610,33706,63,0.1140,411.5400
3611,33706,63,0.1140,411.6540
3612,33769,63,0.1140,411.7680
3613,33769,63,0.1140,411.8820
3614,33769,63,0.1140,411.9960
3615,33769,63,0.1140,412.1100
3616,33769,63,0.1140,412.2240
3617,33769,63,0.1140,412.3380
3618,33769,63,0.1140,412.4520
3619,33832,63,0.1140,412.5660
3620,33832,63,0.1140,412.6800
3621,33832,63,0.1140,412.7940
3622,33832,63,0.1140,412.9080
3623,33832,63,0.1140,413.0220
3624,33832,63,0.1140,413.1360
3625,33832,63,0.1140,413.2500
3626,33895,63,0.1140,413.3640
3627,33895,63,0.1140,413.4780
3628,33895,63,0.1140,413.5920
3629,33895,63,0.1140,413.7060
3630,33895,63,0.1140,413.8200
3631,33895,63,0.1140,413.9340
3632,33895,63,0.1140,414.0480
3633,33958,63,0.1140,414.1620
3634,33958,63,0.1140,414.2760
3635,33958,63,0.1140,414.3900
3636,33958,63,0.1140,414.5040
3637,33958,63,0.1140,414.6180
3638,33958,63,0.1140,414.7320
3639,34021,63,0.1140,414.8460
3640,34021,63,0.1140,414.9600
3641,34021,63,0.1140,415.0740
3642,34021,63,0.1140,415.1880
3643,34021,63,0.1140,415.3020
3644,34021,63,0.1140,415.4160
3645,34021,63,0.1140,415.5300
3646,34084,63,0.1140,415.6440
3647,34084,63,0.1140,415.7580
3648,34084,63,0.1140,415.8720
3649,34084,63,0.1140,415.9860
3650,34084,63,0.1140,416.1000
3651,34084,63,0.1140,416.2140
3652,34084,63,0.1140,416.3280
3653,34147,63,0.1140,416.4420
3654,34147,63,0.1140,416.5560
3655,34147,63,0.1140,416.6700
3656,34147,63,0.1140,416.7840
3657,34147,63,0.1140,416.8980
3658,34147,63,0.1140,417.0120
3659,34147,63,0.1140,417.1260
3660,34210,63,0.1140,417.2400
3661,34210,63,0.1140,417.3540
3662,34210,63,0.1140,417.4680
3663,34210,63,0.1140,417.5820
3664,34210,63,0.1140,417.6960
3665,34210,63,0.1140,417.8100
3666,34210,63,0.1140,417.9240
3667,34273,63,0.1140,418.0380
3668,34273,63,0.1140,418.1520
3669,34273,63,0.1140,418.2660
3670,34273,63,0.1140,418.3800
3671,34273,63,0.1140,418.4940
3672,34273,63,0.1140,418.6080
3673,34336,63,0.1140,418.7220
3674,34336,63,0.1140,418.8360
3675,34336,63,0.1140,418.9500
3676,34336,63,0.1140,419.0640
3677,34336,63,0.1140,419.1780
3678,34336,63,0.1140,419.2920
3679,34336,63,0.1140,419.4060
3680,34399,63,0.1140,419.5200
3681,34399,63,0.1140,419.6340
3682,34399,63,0.1140,419.7480
3683,34399,63,0.1140,419.8620
3684,34399,63,0.1140,419.9760
3685,34399,63,0.1140,420.0900
3686,34399,63,0.1140,420.2040
3687,34462,63,0.1140,420.3180
3688,34462,63,0.1140,420.4320
3689,34462,63,0.1140,420.5460
3690,34462,63,0.1140,420.6600
3691,34462,63,0.1140,420.7740
3692,34462,63,0.1140,420.8880
3693,34462,63,0.1140,421.0020
3694,34525,63,0.1140,421.1160
3695,34525,63,0.1140,421.2300
3696,34525,63,0.1140,421.3440
3697,34525,63,0.1140,421.4580
3698,34525,63,0.1140,421.5720
3699,34525,63,0.1140,421.6860
3700,34525,63,0.1140,421.8000
3701,34588,63,0.1140,421.9140
3702,34588,63,0.1140,422.0280
3703,34588,63,0.1140,422.1420
3704,34588,63,0.1140,422.2560
3705,34588,63,0.1140,422.3700
3706,34588,63,0.1140,422.4840
3707,34651,63,0.1140,422.5980
3708,34651,63,0.1140,422.7120
3709,34651,63,0.1140,422.8260
3710,34651,63,0.1140,422.9400
3711,34651,63,0.1140,423.0540
3712,34651,63,0.1140,423.1680
3713,34651,63,0.1140,423.2820
3714,34714,63,0.1140,423.3960
3715,34714,63,0.1140,423.5100
3716,34714,63,0.1140,423.6240
3717,34714,63,0.1140,423.7380
3718,34714,63,0.1140,423.8520
3719,34714,63,0.1140,423.9660
3720,34714,63,0.1140,424.0800
3721,34777,63,0.1140,424.1940
3722,34777,63,0.1140,424.3080
3723,34777,63,0.1140,424.4220
3724,34777,63,0.1140,424.5360
3725,34777,63,0.1140,424.6500
3726,34777,63,0.1140,424.7640
3727,34777,63,0.1140,424.8780
3728,34840,63,0.1140,424.9920
3729,34840,63,0.1140,425.1060
3730,34840,63,0.1140,425.2200
3731,34840,63,0.1140,425.3340
3732,34840,63,0.1140,425.4480
3733,34840,63,0.1140,425.5620
3734,34840,63,0.1140,425.6760
3735,34903,63,0.1140,425.7900
3736,34903,63,0.1140,425.9040
3737,34903,63,0.1140,426.0180
3738,34903,63,0.1140,426.1320
3739,34903,63,0.1140,426.2460
3740,34903,63,0.1140,426.3600
3741,34966,63,0.1140,426.4740
3742,34966,63,0.1140,426.5880
3743,34966,63,0.1140,426.7020
3744,34966,63,0.1140,426.8160
3745,34966,63,0.1140,426.9300
3746,34966,63,0.1140,427.0440
3747,34966,63,0.1140,427.1580
3748,35029,63,0.1140,427.2720
3749,35029,63,0.1140,427.3860
3750,35029,63,0.1140,427.5000
3751,35029,63,0.1140,427.6140
3752,35029,63,0.1140,427.7280
3753,35029,63,0.1140,427.8420
3754,35029,63,0.1140,427.9560
3755,35092,63,0.1140,428.0700
3756,35092,63,0.1140,428.1840
3757,35092,63,0.1140,428.2980
3758,35092,63,0.1140,428.4120
3759,35092,63,0.1140,428.5260
3760,35092,63,0.1140,428.6400
3761,35092,63,0.1140,428.7540
3762,35155,63,0.1140,428.8680
3763,35155,63,0.1140,428.9820
3764,35155,63,0.1140,429.0960
3765,35155,63,0.1140,429.2100
3766,35155,63,0.1140,429.3240
3767,35155,63,0.1140,429.4380
3768,35155,63,0.1140,429.5520
3769,35218,63,0.1140,429.6660
3770,35218,63,0.1140,429.7800
3771,35218,63,0.1140,429.8940
3772,35218,63,0.1140,430.0080
3773,35218,63,0.1140,430.1220
3774,35218,63,0.1140,430.2360
3775,35281,63,0.1140,430.3500
3776,35281,63,0.1140,430.4640
3777,35281,63,0.1140,430.5780
3778,35281,63,0.1140,430.6920
3779,35281,63,0.1140,430.8060
3780,35281,63,0.1140,430.9200
3781,35281,63,0.1140,431.0340
3782,35344,63,0.1140,431.1480
3783,35344,63,0.1140,431.2620
3784,35344,63,0.1140,431.3760
3785,35344,63,0.1140,431.4900
3786,35344,63,0.1140,431.6040
3787,35344,63,0.1140,431.7180
3788,35344,63,0.1140,431.8320
3789,35407,63,0.1140,431.9460
3790,35407,63,0.1140,432.0600
3791,35407,63,0.1140,432.1740
3792,35407,63,0.1140,432.2880
3793,35407,63,0.1140,432.4020
3794,35407,63,0.1140,432.5160
3795,35407,63,0.1140,432.6300
3796,35470,63,0.1140,432.7440
3797,35470,63,0.1140,432.8580
3798,35470,63,0.1140,432.9720
3799,35470,63,0.1140,433.0860
3800,35470,63,0.1140,433.2000
3801,35470,63,0.1140,433.3140
3802,35470,63,0.1140,433.4280
3803,35533,63,0.1140,433.5420
3804,35533,63,0.1140,433.6560
3805,35533,63,0.1140,433.7700
3806,35533,63,0.1140,433.8840
3807,35533,63,0.1140,433.9980
3808,35533,63,0.1140,434.1120
3809,35596,63,0.1140,434.2260
3810,35596,63,0.1140,434.3400
3811,35596,63,0.1140,434.4540
3812,35596,63,0.1140,434.5680
3813,35596,63,0.1140,434.6820
3814,35596,63,0.1140,434.7960
3815,35596,63,0.1140,434.9100
3816,35659,63,0.1140,435.0240
3817,35659,63,0.1140,435.1380
3818,35659,63,0.1140,435.2520
3819,35659,63,0.1140,435.3660
3820,35659,63,0.1140,435.4800
3821,35659,63,0.1140,435.5940
3822,35659,63,0.1140,435.7080
3823,35722,63,0.1140,435.8220
3824,35722,63,0.1140,435.9360
3825,35722,63,0.1140,436.0500
3826,35722,63,0.1140,436.1640
3827,35722,63,0.1140,436.2780
3828,35722,63,0.1140,436.3920
3829,35722,63,0.1140,436.5060
3830,35785,63,0.1140,436.6200
3831,35785,63,0.1140,436.7340
3832,35785,63,0.1140,436.8480
3833,35785,63,0.1140,436.9620
3834,35785,63,0.1140,437.0760
3835,35785,63,0.1140,437.1900
3836,35785,63,0.1140,437.3040
3837,35848,63,0.1140,437.4180
3838,35848,63,0.1140,437.5320
3839,35848,63,0.1140,437.6460
3840,35848,63,0.1140,437.7600
3841,35848,63,0.1140,437.8740
3842,35848,63,0.1140,437.9880
3843,35911,63,0.1140,438.1020
3844,35911,63,0.1140,438.2160
3845,35911,63,0.1140,438.3300
3846,35911,63,0.1140,438.4440
3847,35911,63,0.1140,438.5580
3848,35911,63,0.1140,438.6720
3849,35911,63,0.1140,438.7860
3850,35974,63,0.1140,438.9000
3851,35974,63,0.1140,439.0140
3852,35974,63,0.1140,439.1280
3853,35974,63,0.1140,439.2420
3854,35974,63,0.1140,439.3560
3855,35974,63,0.1140,439.4700
3856,35974,63,0.1140,439.5840
3857,36037,63,0.1140,439.6980
3858,36037,63,0.1140,439.8120
3859,36037,63,0.1140,439.9260
3860,36037,63,0.1140,440.0400
3861,36037,63,0.1140,440.1540
3862,36037,63,0.1140,440.2680
3863,36037,63,0.1140,440.3820
3864,36100,63,0.1140,440.4960
3865,36100,63,0.1140,440.6100
3866,36100,63,0.1140,440.7240
3867,36100,63,0.1140,440.8380
3868,36100,63,0.1140,440.9520
3869,36100,63,0.1140,441.0660
3870,36100,63,0.1140,441.1800
3871,36163,63,0.1140,441.2940
3872,36163,63,0.1140,441.4080
3873,36163,63,0.1140,441.5220
3874,36163,63,0.1140,441.6360
3875,36163,63,0.1140,441.7500
3876,36163,63,0.1140,441.8640
3877,36226,63,0.1140,441.9780
3878,36226,63,0.1140,442.0920
3879,36226,63,0.1140,442.2060
3880,36226,63,0.1140,442.3200
3881,36226,63,0.1140,442.4340
3882,36226,63,0.1140,442.5480
3883,36226,63,0.1140,442.6620
3884,36289,63,0.1140,442.7760
3885,36289,63,0.1140,442.8900
3886,36289,63,0.1140,443.0040
3887,36289,63,0.1140,443.1180
3888,36289,63,0.1140,443.2320
3889,36289,63,0.1140,443.3460
3890,36289,63,0.1140,443.4600
3891,36352,63,0.1140,443.5740
3892,36352,63,0.1140,443.6880
3893,36352,63,0.1140,443.8020
3894,36352,63,0.1140,443.9160
3895,36352,63,0.1140,444.0300
3896,36352,63,0.1140,444.1440
3897,36352,63,0.1140,444.2580
3898,36415,63,0.1140,444.3720
3899,36415,63,0.1140,444.4860
3900,36415,63,0.1140,444.6000
3901,36415,63,0.1140,444.7140
3902,36415,63,0.1140,444.8280
3903,36415,63,0.1140,444.9420
3904,36415,63,0.1140,445.0560
3905,36478,63,0.1140,445.1700
3906,36478,63,0.1140,445.2840
3907,36478,63,0.1140,445.3980
3908,36478,63,0.1140,445.5120
3909,36478,63,0.1140,445.6260
3910,36478,63,0.1140,445.7400
3911,36541,63,0.1140,445.8540
3912,36541,63,0.1140,445.9680
3913,36541,63,0.1140,446.0820
3914,36541,63,0.1140,446.1960
3915,36541,63,0.1140,446.3100
3916,36541,63,0.1140,446.4240
3917,36541,63,0.1140,446.5380
3918,36604,63,0.1140,446.6520
3919,36604,63,0.1140,446.7660
3920,36604,63,0.1140,446.8800
3921,36604,63,0.1140,446.9940
3922,36604,63,0.1140,447.1080
3923,36604,63,0.1140,447.2220
3924,36604,63,0.1140,447.3360
3925,36667,63,0.1140,447.4500
3926,36667,63,0.1140,447.5640
3927,36667,63,0.1140,447.6780
3928,36667,63,0.1140,447.7920
3929,36667,63,0.1140,447.9060
3930,36667,63,0.1140,448.0200
3931,36667,63,0.1140,448.1340
3932,36730,63,0.1140,448.2480
3933,36730,63,0.1140,448.3620
3934,36730,63,0.1140,448.4760
3935,36730,63,0.1140,448.5900
